@relation 'KDDTrain20P_05A.arff-weka.filters.unsupervised.attribute.Remove-R42-weka.filters.unsupervised.attribute.RemoveUseless-M99.0-weka.filters.unsupervised.attribute.SortLabels-R2-SNON-CASE-weka.filters.unsupervised.attribute.OrdinalToNumeric-R2-4-weka.filters.unsupervised.attribute.MathExpression-Elog(1+A)-Rlast-weka.filters.unsupervised.attribute.Remove-V-R5,3,28,4,6,27,33,21,31,32,last'

@attribute src_bytes numeric
@attribute service numeric
@attribute diff_srv_rate numeric
@attribute flag numeric
@attribute dst_bytes numeric
@attribute same_srv_rate numeric
@attribute dst_host_diff_srv_rate numeric
@attribute count numeric
@attribute dst_host_srv_count numeric
@attribute dst_host_same_srv_rate numeric
@attribute class {normal,dos,r2l,probe,u2r}

@data
0,1.791759,0.04879,0.693147,0,0.067659,0.04879,5.659482,3.091042,0.076961,dos
7.213768,2.772589,0,0,6.008813,0.693147,0.198851,0.693147,5.068904,0.636577,normal
2.944439,2.079442,0,0,0,0.693147,0,0.693147,4.356709,0.693147,probe
0,1.386294,0,1.098612,0,0.693147,0,1.098612,3.044522,0.693147,normal
6.25575,3.258097,0,0,0,0.693147,0,6.180017,4.51086,0.693147,dos
4.369448,2.995732,0.10436,0,0,0.19062,0.00995,2.995732,2.833213,0.058269,normal
0,3.044522,0.058269,1.098612,0,0.039221,0.076961,5.379897,2.197225,0.029559,dos
0,0,0.067659,1.098612,0,0.019803,0.067659,5.493061,1.94591,0.019803,dos
5.42495,1.386294,0,0,6.104793,0.693147,0,3.583519,5.545177,0.693147,normal
0,1.098612,0.058269,0.693147,0,0.00995,0.076961,5.505332,1.94591,0.019803,dos
0,1.098612,0.04879,0.693147,0,0.10436,0.04879,5.273,3.135494,0.086178,dos
0,1.386294,0.058269,0.693147,0,0.039221,0.067659,5.517453,2.484907,0.039221,dos
0,1.098612,0.039221,0.693147,0,0.086178,0.04879,5.641907,3.218876,0.086178,dos
0,2.70805,0.058269,1.098612,0,0.113329,0.058269,4.983607,2.197225,0.029559,dos
0,1.098612,0.058269,0.693147,0,0.039221,0.058269,5.379897,2.639057,0.04879,dos
0,1.098612,0.058269,1.098612,0,0.04879,0.086178,5.521461,2.639057,0.04879,dos
3.7612,2.484907,0,0,3.7612,0.693147,0.00995,4.94876,5.267858,0.565314,normal
5.337538,1.386294,0,0,6.440947,0.693147,0,2.833213,5.545177,0.693147,normal
0.693147,1.098612,0,1.386294,0,0.693147,0.548121,1.098612,1.098612,0.00995,probe
7.606387,2.772589,0,0,5.814131,0.693147,0.067659,0.693147,5.003946,0.476234,normal
0,2.833213,0.058269,0.693147,0,0.039221,0.067659,5.545177,2.397895,0.039221,dos
5.231109,1.386294,0,0,5.549076,0.693147,0,1.94591,5.545177,0.693147,normal
6.940222,3.258097,0,0,0,0.693147,0.039221,6.238325,3.850148,0.165514,dos
5.942799,1.386294,0,0,7.243513,0.693147,0,2.70805,5.545177,0.693147,normal
5.42495,1.386294,0,0,9.136155,0.693147,0,2.70805,5.545177,0.693147,normal
4.369448,2.995732,0.285179,0,0,0.157004,0.00995,1.94591,3.135494,0.086178,normal
5.768321,1.386294,0,0,6.390241,0.693147,0,1.609438,5.545177,0.693147,normal
0,2.397895,0.058269,0.693147,0,0.067659,0.076961,5.655992,2.995732,0.067659,dos
6.940222,3.258097,0,0,0,0.693147,0.029559,6.238325,5.241747,0.553885,dos
0,1.098612,0.086178,0.693147,0,0.029559,0.076961,4.727388,1.386294,0.00995,dos
0,3.850148,0.058269,0.693147,0,0.00995,0.067659,4.615121,0.693147,0,dos
3.850148,2.484907,0,0,4.890349,0.693147,0.00995,4.143135,5.283204,0.587787,normal
5.752573,1.386294,0,0,6.356108,0.693147,0,3.367296,5.545177,0.693147,normal
3.295837,0,0,0,0,0.693147,0.067659,1.098612,3.367296,0.10436,normal
6.727432,2.772589,0,0,5.631212,0.693147,0.019803,0.693147,5.209486,0.548121,normal
5.68358,1.386294,0,0,7.562681,0.693147,0,2.70805,5.545177,0.693147,normal
0.693147,1.098612,0,1.386294,0,0.693147,0.553885,1.098612,1.098612,0.00995,probe
0,1.098612,0.067659,0.693147,0,0.04879,0.058269,5.303305,2.302585,0.039221,dos
6.861711,2.772589,0,0,5.796058,0.693147,0.029559,0.693147,4.941642,0.506818,normal
5.384495,1.386294,0,0,6.953684,0.693147,0,1.098612,5.545177,0.693147,normal
0,1.098612,0.04879,0.693147,0,0.086178,0.058269,5.521461,3.178054,0.10436,dos
0,1.386294,0,1.098612,0,0.693147,0,0.693147,4.007333,0.693147,normal
0,1.098612,0.04879,0.693147,0,0.00995,0.04879,4.867534,0.693147,0,dos
6.608001,0,0,0,0,0.693147,0.058269,0.693147,4.454347,0.636577,normal
0,4.007333,0.067659,1.098612,0,0.086178,0.067659,4.762174,2.397895,0.039221,dos
0,3.218876,0.04879,0.693147,0,0.058269,0.076961,5.010635,1.098612,0.00995,dos
0,3.637586,0.058269,0.693147,0,0.00995,0.058269,4.875197,2.639057,0.04879,dos
8.420682,0,0,0,0,0.693147,0.019803,3.135494,4.624973,0.336472,normal
5.78996,1.386294,0,0,6.849066,0.693147,0,1.609438,5.545177,0.693147,normal
0.693147,1.098612,0.029559,0,0,0.625938,0.039221,5.023881,5.129899,0.506818,probe
5.42495,1.386294,0,0,5.746203,0.693147,0,2.70805,5.545177,0.693147,normal
0,2.397895,0.067659,1.791759,0,0.039221,0.067659,5.509388,2.302585,0.039221,dos
0,3.526361,0.04879,0.693147,0,0.122218,0.058269,5.010635,1.94591,0.019803,dos
5.337538,1.386294,0,0,7.204893,0.693147,0,1.791759,5.545177,0.693147,normal
0,1.098612,0.067659,0.693147,0,0.067659,0.04879,5.509388,2.944439,0.067659,dos
5.814131,1.386294,0,0,7.931644,0.693147,0,0.693147,5.545177,0.693147,normal
5.365976,1.386294,0,0,7.446585,0.693147,0,2.564949,5.545177,0.693147,normal
0,1.94591,0.04879,0.693147,0,0.086178,0.04879,5.680173,3.258097,0.09531,dos
0,1.098612,0.058269,0.693147,0,0.04879,0.067659,5.645447,2.833213,0.058269,dos
0,1.386294,0.067659,0.693147,0,0.00995,0.067659,5.170484,0.693147,0,dos
5.337538,1.386294,0,0,5.693732,0.693147,0,1.609438,5.545177,0.693147,normal
5.204007,1.386294,0,0,9.153029,0.693147,0,0.693147,5.545177,0.693147,normal
5.293305,1.386294,0,0,7.284135,0.693147,0,1.791759,5.545177,0.693147,normal
0,2.639057,0.058269,1.098612,0,0.029559,0.076961,5.57973,2.079442,0.029559,dos
0,1.098612,0.04879,0.693147,0,0.14842,0.058269,4.779123,1.098612,0.00995,dos
0,2.564949,0.04879,0.693147,0,0.058269,0.04879,5.575949,2.833213,0.058269,dos
0,1.098612,0.058269,0.693147,0,0.019803,0.058269,5.638355,2.833213,0.058269,dos
6.453625,2.772589,0,0,6.113682,0.693147,0.058269,0.693147,5.451038,0.524729,normal
5.950643,0,0,0,0,0.693147,0.086178,1.098612,1.386294,0.086178,normal
5.459586,1.386294,0,0,6.530878,0.693147,0,1.098612,5.545177,0.693147,normal
5.726848,1.386294,0,0,6.981006,0.693147,0.131028,1.791759,2.302585,0.357674,normal
5.365976,1.386294,0,0,8.447629,0.693147,0,1.791759,5.545177,0.693147,normal
0,1.098612,0.173953,0.693147,0,0.139762,0.086178,3.295837,2.639057,0.04879,dos
10.906708,1.386294,0,0,9.025816,0.693147,0,1.098612,5.545177,0.693147,dos
6.342121,0,0,0,0,0.693147,0.131028,0.693147,4.532599,0.029559,normal
5.828946,1.386294,0,0,7.796469,0.693147,0,2.197225,5.545177,0.693147,normal
5.717028,1.386294,0,0,7.186901,0.693147,0,2.70805,5.545177,0.693147,normal
0,2.639057,0.058269,0.693147,0,0.076961,0.067659,5.407172,2.944439,0.067659,dos
0,3.610918,0.076961,0.693147,0,0.04879,0.067659,5.135798,2.197225,0.029559,dos
0,1.098612,0.067659,0.693147,0,0,0.076961,5.4161,1.386294,0.00995,dos
0,3.73767,0.04879,0.693147,0,0.076961,0.04879,5.613128,3.135494,0.086178,dos
0,3.044522,0.058269,0.693147,0,0.039221,0.067659,5.332719,2.302585,0.039221,dos
0,1.098612,0.067659,0.693147,0,0.019803,0.067659,5.56452,1.94591,0.019803,dos
2.484907,0,0,0,0,0.693147,0.058269,0.693147,4.382027,0.398776,normal
3.367296,1.098612,0,0,0,0.693147,0.039221,3.583519,3.583519,0.285179,dos
5.703782,1.386294,0,0,7.751475,0.693147,0,1.098612,5.545177,0.693147,normal
0,2.833213,0.04879,0.693147,0,0.019803,0.04879,5.594711,1.94591,0.019803,dos
0,2.197225,0.058269,0.693147,0,0.086178,0.058269,5.375278,2.995732,0.067659,dos
4.663439,1.098612,0.285179,0,4.990433,0.285179,0.00995,1.94591,5.451038,0.647103,normal
3.806662,2.484907,0,0,4.779123,0.693147,0.00995,5.46806,5.267858,0.565314,normal
5.857933,1.386294,0,0,6.025866,0.693147,0,2.995732,5.545177,0.693147,normal
4.369448,2.995732,0.693147,0,0,0.405465,0.00995,1.098612,3.401197,0.10436,normal
0,3.78419,0.058269,0.693147,0,0.14842,0.058269,4.624973,2.995732,0.067659,dos
0,1.098612,0.04879,0.693147,0,0.039221,0.086178,5.693732,1.609438,0.019803,dos
0,1.098612,0.693147,1.098612,0,0.00995,0.542324,5.17615,0.693147,0,probe
2.197225,2.079442,0,0,0,0.693147,0,0.693147,4.584967,0.693147,probe
5.700444,1.386294,0,0,7.124478,0.693147,0,1.609438,5.420535,0.693147,normal
5.831882,1.386294,0,0,6.71174,0.693147,0,1.609438,5.545177,0.693147,normal
6.342121,0,0.693147,0,0,0.405465,0.039221,1.098612,3.912023,0.270027,normal
3.828641,2.484907,0,0,4.882802,0.693147,0.00995,4.234107,5.541264,0.693147,normal
3.555348,2.484907,0,0,0,0.693147,0.029559,0.693147,3.044522,0.076961,normal
0,3.295837,0.10436,0.693147,0,0.24686,0.076961,3.871201,2.639057,0.04879,dos
5.484797,1.386294,0,0,5.921578,0.693147,0,2.397895,5.545177,0.693147,normal
3.7612,2.484907,0,0,4.882802,0.693147,0.00995,5.746203,5.541264,0.693147,normal
14.601519,0,0,0,0,0.693147,0.039221,0.693147,3.465736,0.231112,normal
0,1.098612,0.067659,0.693147,0,0.019803,0.058269,5.433722,2.995732,0.067659,dos
0,1.386294,0,1.098612,0,0.693147,0,0.693147,5.545177,0.693147,normal
5.786897,1.386294,0,0,6.222576,0.693147,0,2.564949,5.545177,0.693147,normal
4.682131,2.302585,0,0,8.330623,0.693147,0.058269,0.693147,2.397895,0.039221,normal
7.153834,2.772589,0.693147,0,5.799093,0.405465,0.039221,1.098612,4.867534,0.398776,normal
0.693147,1.098612,0,1.386294,0,0.693147,0.598837,1.098612,1.098612,0.00995,probe
0,1.098612,0.058269,1.098612,0,0.067659,0.058269,5.288267,2.639057,0.04879,dos
3.7612,2.484907,0.00995,0,4.369448,0.693147,0.00995,5.493061,5.541264,0.693147,normal
5.749393,1.386294,0,0,5.568345,0.693147,0,2.079442,5.497168,0.693147,normal
5.451038,1.386294,0,0,6.12905,0.693147,0,1.098612,5.545177,0.693147,normal
0,3.89182,0.058269,0.693147,0,0.00995,0.058269,5.375278,2.944439,0.067659,dos
0.693147,1.098612,0.00995,0,0,0.65752,0.029559,4.976734,5.313206,0.582216,probe
0.693147,1.098612,0.086178,0,0,0.215111,0.647103,3.555348,2.484907,0.039221,probe
0,3.583519,0.285179,0.693147,0,0.285179,0.067659,1.94591,2.079442,0.029559,dos
0,1.098612,0.058269,0.693147,0,0.067659,0.076961,4.844187,2.302585,0.039221,dos
0,1.098612,0.058269,0.693147,0,0.058269,0.04879,5.517453,2.833213,0.058269,dos
5.863631,1.386294,0,0,8.972971,0.693147,0,2.833213,5.545177,0.693147,normal
5.46806,1.386294,0,0,7.976595,0.693147,0,0.693147,5.545177,0.693147,normal
5.950643,0,0,0,0,0.693147,0.029559,0.693147,4.394449,0.198851,normal
4.983607,0.693147,0,0,4.663439,0.693147,0.438255,1.098612,1.098612,0.00995,normal
0,1.098612,0.693147,1.098612,0,0,0.678034,5.575949,0.693147,0,probe
4.663439,1.098612,0,0,0,0.693147,0.00995,1.098612,4.465908,0.29267,normal
6.940222,3.258097,0,0,0,0.693147,0.00995,5.187386,5.187386,0.530628,dos
0.693147,1.098612,0.058269,0,0,0.482426,0.058269,4.290459,4.70048,0.357674,probe
0,1.386294,0,1.098612,0,0.693147,0,0.693147,5.332719,0.693147,normal
7.46164,2.772589,0,0,5.998937,0.693147,0.139762,0.693147,4.574711,0.636577,normal
0,1.386294,0,1.098612,0,0.693147,0,0.693147,5.545177,0.693147,normal
5.356586,1.386294,0,0,5.908083,0.693147,0,1.098612,5.545177,0.693147,normal
2.197225,2.079442,0,0,0,0.693147,0,0.693147,5.164786,0.693147,probe
4.997212,1.386294,0,1.94591,9.684149,0.693147,0,0.693147,5.545177,0.693147,normal
7.721349,2.772589,0,0,5.820083,0.693147,0.086178,0.693147,5.087596,0.457425,normal
0,3.970292,0.067659,0.693147,0,0.029559,0.076961,5.389072,1.94591,0.019803,dos
0,2.397895,0.405465,0.693147,0,0.223144,0.029559,1.609438,4.127134,0.215111,dos
0,3.688879,0.04879,0.693147,0,0.029559,0.04879,4.770685,1.609438,0.019803,dos
5.327876,1.386294,0,0,8.995289,0.693147,0,1.098612,5.545177,0.693147,normal
5.641907,1.386294,0,0,7.763446,0.693147,0,3.258097,5.545177,0.693147,normal
5.762051,1.386294,0,0,7.053586,0.693147,0,1.791759,5.545177,0.693147,normal
0,1.098612,0.058269,0.693147,0,0.076961,0.058269,4.70953,1.098612,0.00995,dos
0,3.091042,0.067659,0.693147,0,0.076961,0.067659,5.472271,3.044522,0.076961,dos
0,3.7612,0.058269,0.693147,0,0,0.067659,5.442418,1.791759,0.019803,dos
0,3.970292,0.058269,0.693147,0,0.113329,0.058269,5.361292,3.258097,0.09531,dos
0,0.693147,0.693147,1.098612,0,0,0.693147,6.234411,0.693147,0,probe
5.811141,1.386294,0,0,5.225747,0.693147,0,2.772589,5.545177,0.693147,normal
2.944439,2.079442,0,0,0,0.693147,0,0.693147,5.407172,0.693147,probe
0,1.386294,0,1.098612,0,0.693147,0,0.693147,4.521789,0.693147,normal
0,3.044522,0.058269,0.693147,0,0.04879,0.067659,5.560682,2.564949,0.04879,dos
0,2.890372,0.058269,0.693147,0,0.09531,0.058269,4.828314,2.639057,0.04879,dos
5.505332,0,0,0,0,0.693147,0.029559,1.098612,4.094345,0.207014,normal
0,1.098612,0.067659,1.098612,0,0.067659,0.067659,5.517453,2.944439,0.067659,dos
5.78996,1.386294,0,0,5.241747,0.693147,0,0.693147,5.545177,0.693147,normal
6.940222,3.258097,0,0,0,0.693147,0,6.104793,5.545177,0.693147,dos
3.828641,2.484907,0,0,4.317488,0.693147,0.00995,5.638355,5.501258,0.672944,normal
5.846439,1.386294,0,0,5.686975,0.693147,0,2.197225,5.545177,0.693147,normal
5.733341,1.386294,0,0,6.646391,0.693147,0,3.7612,5.545177,0.693147,normal
5.356586,1.386294,0,0,9.43883,0.693147,0,2.70805,2.70805,0.693147,normal
0,3.78419,0.058269,0.693147,0,0.058269,0.058269,4.976734,0.693147,0,dos
6.940222,3.258097,0,0,0,0.693147,0.00995,6.23637,5.497168,0.667829,dos
3.78419,2.484907,0,0,4.867534,0.693147,0.00995,5.459586,5.537334,0.688135,normal
5.780744,1.386294,0,0,7.730614,0.693147,0,2.890372,5.545177,0.693147,normal
3.806662,2.484907,0,0,4.875197,0.693147,0,5.075174,5.545177,0.693147,normal
0,1.098612,0.067659,0.693147,0,0.086178,0.058269,5.442418,3.044522,0.076961,dos
3.828641,2.484907,0.00995,0,4.718499,0.688135,0.019803,5.049856,5.442418,0.641854,normal
5.347108,1.386294,0,0,9.097955,0.693147,0,0.693147,5.545177,0.693147,normal
0,4.127134,0.067659,1.098612,0,0.058269,0.076961,4.682131,1.94591,0.019803,dos
2.944439,2.079442,0,0,0,0.693147,0,0.693147,4.836282,0.693147,probe
0,3.367296,0.058269,0.693147,0,0.067659,0.076961,5.70711,3.044522,0.076961,dos
5.697093,1.386294,0,0,7.977625,0.693147,0,2.890372,5.545177,0.693147,normal
0,1.098612,0.058269,0.693147,0,0.067659,0.058269,5.70711,2.890372,0.067659,dos
5.446737,1.386294,0,0,5.583496,0.693147,0,0.693147,5.545177,0.693147,normal
0,3.871201,0.058269,1.098612,0,0.019803,0.04879,4.836282,1.386294,0.00995,dos
3.850148,2.484907,0.029559,0,4.969813,0.688135,0.00995,4.248495,5.129899,0.506818,normal
0,2.70805,0.067659,1.098612,0,0.00995,0.067659,5.398163,1.098612,0.00995,dos
2.197225,2.079442,0,0,0,0.693147,0,0.693147,4.442651,0.693147,probe
0,1.098612,0.058269,1.098612,0,0.076961,0.067659,4.941642,2.484907,0.067659,dos
0,1.098612,0.058269,0.693147,0,0.122218,0.058269,4.442651,3.044522,0.076961,dos
4.844187,2.302585,0,1.791759,5.192957,0.693147,0,1.098612,2.639057,0.693147,r2l
6.807935,2.772589,0,0,5.802118,0.693147,0,0.693147,5.220356,0.693147,normal
10.906708,1.386294,0,0,9.025816,0.693147,0,1.098612,5.147494,0.693147,dos
3.806662,2.484907,0,0,4.290459,0.693147,0.00995,5.267858,5.438079,0.641854,normal
5.438079,1.386294,0,0,7.36897,0.693147,0,2.197225,5.545177,0.693147,normal
0,1.098612,0.058269,0.693147,0,0.122218,0.067659,4.94876,3.610918,0.131028,dos
5.645447,1.386294,0,0,6.71174,0.693147,0,1.609438,5.545177,0.693147,normal
0,3.465736,0.04879,0.693147,0,0.076961,0.04879,5.375278,2.890372,0.067659,dos
5.204007,2.995732,0.512824,0,0,0.512824,0.00995,1.386294,1.94591,0.019803,normal
2.197225,2.397895,0,0,5.407172,0.693147,0.019803,0.693147,2.639057,0.04879,normal
0,3.465736,0.058269,0.693147,0,0.076961,0.067659,4.70048,2.302585,0.039221,dos
0,3.295837,0.058269,0.693147,0,0.04879,0.058269,5.463832,2.484907,0.039221,dos
0,3.610918,0.067659,0.693147,0,0.019803,0.067659,5.332719,2.397895,0.039221,dos
4.997212,0.693147,0,0,4.663439,0.693147,0.48858,0.693147,1.098612,0.00995,normal
0,1.098612,0.058269,0.693147,0,0.067659,0.04879,5.332719,2.70805,0.04879,dos
5.631212,1.386294,0,0,7.040536,0.693147,0,1.098612,2.772589,0.693147,normal
6.202536,1.386294,0,0,9.120744,0.693147,0,2.079442,5.545177,0.693147,normal
5.720312,1.386294,0,0,7.565793,0.693147,0,2.995732,5.293305,0.693147,normal
6.938284,2.772589,0,0,5.805135,0.693147,0.182322,0.693147,5.308268,0.641854,normal
5.497168,1.386294,0,0,7.451242,0.693147,0,0.693147,5.545177,0.693147,normal
3.850148,2.484907,0,0,3.850148,0.693147,0.00995,4.553877,5.541264,0.693147,normal
2.197225,2.079442,0,0,0,0.693147,0,0.693147,5.545177,0.693147,probe
6.687109,2.772589,0,0,5.799093,0.693147,0.512824,0.693147,2.079442,0.029559,normal
5.771441,1.386294,0,0,8.632841,0.693147,0,2.772589,5.545177,0.693147,normal
5.752573,1.386294,0,0,8.846065,0.693147,0,2.639057,5.545177,0.693147,normal
5.746203,1.386294,0,0,6.340359,0.693147,0,3.332205,5.545177,0.693147,normal
5.407172,1.386294,0,0,7.302496,0.693147,0,2.079442,5.545177,0.693147,normal
5.736572,1.386294,0,0,6.516193,0.693147,0,2.639057,5.545177,0.693147,normal
5.814131,0,0.693147,0,0,0.405465,0.285179,1.098612,3.218876,0.604316,r2l
0,2.197225,0.067659,0.693147,0,0.019803,0.076961,5.257495,1.386294,0.00995,dos
5.556828,1.386294,0,0,8.799058,0.693147,0,1.386294,5.545177,0.693147,normal
5.525453,1.386294,0,0,9.651494,0.693147,0,0.693147,5.545177,0.693147,normal
0,3.465736,0.067659,1.098612,0,0.058269,0.076961,5.42495,2.70805,0.04879,dos
0,1.098612,0.039221,0.693147,0,0.139762,0.04879,4.919981,3.091042,0.076961,dos
5.7301,1.386294,0,0,6.51323,0.693147,0,2.302585,5.472271,0.693147,normal
0,1.098612,0.04879,0.693147,0,0.113329,0.067659,4.727388,2.890372,0.067659,dos
3.7612,2.484907,0,0,4.304065,0.693147,0,4.919981,5.545177,0.693147,normal
0,1.098612,0,1.098612,0,0.693147,0.693147,0.693147,1.098612,0.039221,probe
0,1.098612,0.058269,0.693147,0,0.113329,0.067659,4.553877,2.484907,0.067659,dos
3.828641,2.484907,0,0,3.828641,0.693147,0.00995,4.875197,5.541264,0.693147,normal
6.672033,2.772589,0,0,5.78996,0.693147,0.019803,0.693147,5.043425,0.470004,normal
0,1.098612,0.173953,0.693147,0,0.10436,0.076961,3.332205,2.833213,0.058269,dos
7.567346,2.772589,0,0,6.021023,0.693147,0.039221,0.693147,4.060443,0.518794,normal
6.844815,2.772589,0,0,5.808142,0.693147,0.215111,0.693147,5.003946,0.451076,normal
5.438079,1.386294,0,0,8.151333,0.693147,0,2.397895,5.545177,0.693147,normal
0.693147,1.098612,0,1.386294,0,0.693147,0.494696,1.098612,1.098612,0.00995,probe
5.659482,1.386294,0,0,5.945421,0.693147,0,2.197225,5.545177,0.693147,normal
5.379897,1.386294,0,0,8.174985,0.693147,0,3.583519,5.545177,0.693147,normal
0,2.397895,0.113329,0.693147,0,0.215111,0.019803,3.526361,4.158883,0.223144,dos
0,3.555348,0.04879,0.693147,0,0.058269,0.067659,5.645447,1.386294,0.00995,dos
5.752573,1.386294,0,0,8.373554,0.693147,0,2.944439,5.545177,0.693147,normal
0,1.098612,0.039221,0.693147,0,0.19062,0.039221,4.727388,3.178054,0.086178,dos
5.278115,1.386294,0,0,6.603944,0.693147,0,2.197225,5.545177,0.693147,normal
6.940222,3.258097,0,0,0,0.693147,0.019803,6.238325,4.60517,0.329304,dos
0,3.871201,0.058269,0.693147,0,0.113329,0.04879,4.779123,2.70805,0.04879,dos
5.488938,1.386294,0,0,6.431331,0.693147,0,3.688879,5.545177,0.693147,normal
0,3.135494,0.067659,0.693147,0,0,0.067659,5.398163,0.693147,0,dos
0,1.098612,0.058269,0.693147,0,0.058269,0.076961,5.529429,2.302585,0.039221,dos
3.850148,2.484907,0,0,4.744932,0.693147,0.00995,3.610918,5.541264,0.693147,normal
6.917706,2.772589,0,0,5.823046,0.693147,0.04879,0.693147,4.812184,0.476234,normal
6.388561,2.772589,0,0,5.786897,0.693147,0.019803,0.693147,4.779123,0.431782,normal
0,3.688879,0.058269,0.693147,0,0.139762,0.067659,4.882802,2.995732,0.067659,dos
5.680173,1.386294,0,0,5.834811,0.693147,0,1.098612,5.545177,0.693147,normal
0,1.098612,0.067659,0.693147,0,0.067659,0.067659,4.59512,2.079442,0.04879,dos
0,1.098612,0.058269,0.693147,0,0.157004,0.058269,4.624973,2.995732,0.067659,dos
0,1.098612,0.04879,1.098612,0,0.182322,0.058269,4.532599,2.944439,0.067659,dos
4.990433,0.693147,0,0,4.663439,0.693147,0.398776,1.098612,1.098612,0.029559,normal
5.521461,1.386294,0,0,9.531336,0.693147,0,2.890372,5.545177,0.693147,normal
3.806662,2.484907,0,0,4.26268,0.693147,0.00995,4.204693,5.356586,0.604316,normal
0,1.098612,0.058269,0.693147,0,0.09531,0.058269,4.934474,2.944439,0.067659,dos
9.083983,2.772589,0.693147,0,5.921578,0.405465,0.131028,1.098612,4.890349,0.548121,normal
3.583519,3.988984,0,0,4.875197,0.693147,0.04879,0.693147,2.197225,0.029559,normal
5.765191,1.386294,0,0,8.255569,0.693147,0,2.484907,5.545177,0.693147,normal
0,0,0.058269,0.693147,0,0.207014,0.029559,4.189655,4.110874,0.215111,dos
0,3.496508,0.04879,0.693147,0,0.067659,0.058269,5.700444,3.044522,0.076961,dos
3.637586,0,0,0,0,0.693147,0.019803,1.098612,4.158883,0.223144,normal
0,2.302585,0.04879,0.693147,0,0.239017,0.019803,4.317488,4.290459,0.24686,dos
0,1.098612,0.04879,0.693147,0,0.058269,0.067659,5.655992,2.772589,0.058269,dos
0,2.70805,0.058269,1.098612,0,0.09531,0.067659,4.644391,2.397895,0.039221,dos
2.397895,3.044522,0,1.791759,3.610918,0.693147,0.019803,0.693147,1.386294,0.00995,normal
5.446737,1.386294,0,0,10.536221,0.693147,0,0.693147,5.545177,0.693147,normal
0,3.465736,0.058269,0.693147,0,0.039221,0.067659,5.342334,2.639057,0.04879,dos
0,1.609438,0.067659,0.693147,0,0.039221,0.086178,5.429346,2.197225,0.029559,dos
5.327876,1.386294,0,0,7.244942,0.693147,0,1.609438,5.545177,0.693147,normal
0,1.386294,0,1.098612,0,0.693147,0,0.693147,4.624973,0.693147,normal
0,1.098612,0.058269,0.693147,0,0.019803,0.058269,5.472271,1.791759,0.019803,dos
0,1.791759,0.131028,0.693147,0,0.24686,0.086178,3.610918,2.397895,0.039221,dos
5.525453,1.386294,0,0,8.185907,0.693147,0,2.639057,5.545177,0.693147,normal
6.940222,3.258097,0,0,0,0.693147,0.165514,6.238325,3.663562,0.139762,dos
5.758902,1.386294,0,0,7.281386,0.693147,0,2.397895,5.545177,0.693147,normal
3.850148,2.484907,0.00995,0,4.890349,0.688135,0.039221,5.111988,3.091042,0.329304,normal
0,1.098612,0.693147,1.098612,0,0,0.693147,5.820083,0.693147,0,probe
4.997212,0.693147,0,0,4.663439,0.693147,0.48858,0.693147,0.693147,0,normal
3.850148,2.484907,0.336472,0,3.850148,0.182322,0.019803,1.791759,4.718499,0.672944,normal
0,1.098612,0,1.609438,0,0.693147,0.667829,0.693147,0.693147,0,probe
6.940222,3.258097,0,0,0,0.693147,0.019803,4.356709,4.356709,0.262364,dos
0,1.098612,0,1.386294,0,0.693147,0.548121,0.693147,0.693147,0.00995,probe
9.550591,0,0,0,0,0.693147,0,2.197225,2.70805,0.693147,normal
3.78419,2.484907,0,0,4.290459,0.693147,0,5.257495,5.545177,0.693147,normal
5.743003,1.386294,0,0,7.226936,0.693147,0,0.693147,5.545177,0.693147,normal
0,3.332205,0.04879,0.693147,0,0.029559,0.04879,5.652489,2.197225,0.029559,dos
5.793014,1.386294,0,0,6.459904,0.693147,0,1.94591,5.545177,0.693147,normal
0,1.098612,0.04879,0.693147,0,0.165514,0.058269,4.744932,1.94591,0.019803,dos
2.197225,2.079442,0,0,0,0.693147,0,0.693147,3.433987,0.693147,probe
5.777652,1.386294,0,0,5.598422,0.693147,0.00995,1.098612,5.509388,0.672944,normal
